GivenName,SurnameCount,Female,Male,Gender,pVal
南美,2,2,0,f,0.044897086918354
二郎,19,0,19,m,0.0108431875705719
日向,3,1,2,b,0.510489940643311
日向子,3,3,0,f,0.00951321329921484
日佐子,2,2,0,f,0.044897086918354
日菜,2,2,0,f,0.044897086918354
日出美,2,2,0,f,0.044897086918354
日奈子,2,2,0,f,0.044897086918354
日和,2,2,0,f,0.044897086918354
忍,58,8,50,b,0.899999976158142
寧々,2,2,0,f,0.044897086918354
乃愛,2,2,0,f,0.044897086918354
博,126,0,126,m,0.00100000004749745
博一,17,0,17,m,0.0174575205892324
博光,13,0,13,m,0.0452515780925751
博幸,43,0,43,m,0.00100000004749745
博行,33,0,33,m,0.00400000018998981
博司,35,0,35,m,0.00300000002607703
博史,58,0,58,m,0.00100000004749745
博子,40,40,0,f,0.00100000004749745
博志,24,0,24,m,0.0120000001043081
博樹,16,0,16,m,0.0221511032432318
博昭,36,0,36,m,0.00300000002607703
博章,15,0,15,m,0.0281065888702869
博人,13,0,13,m,0.0452515780925751
博之,124,0,124,m,0.00100000004749745
博美,34,23,11,f,0.00100000004749745
博文,71,0,71,m,0.00100000004749745
博明,17,0,17,m,0.0174575205892324
博和,13,0,13,m,0.0452515780925751
肇,60,0,60,m,0.00100000004749745
八恵美,2,2,0,f,0.044897086918354
八重子,8,8,0,f,4.06324170398875E-06
八千代,3,3,0,f,0.00951321329921484
隼,19,0,19,m,0.0108431875705719
隼人,44,0,44,m,0.00100000004749745
帆花,2,2,0,f,0.044897086918354
繁,36,0,36,m,0.00300000002607703
範子,13,13,0,f,1.73547376469685E-09
妃菜,3,3,0,f,0.00951321329921484
比呂子,3,3,0,f,0.00951321329921484
比呂美,2,1,1,b,0.378881573677063
飛鳥,6,4,2,f,0.0208904650062323
美衣,2,2,0,f,0.044897086918354
美羽,7,7,0,f,1.91762446775101E-05
美栄,3,3,0,f,0.00951321329921484
美栄子,2,2,0,f,0.044897086918354
美央,2,2,0,f,0.044897086918354
美音,2,2,0,f,0.044897086918354
美佳,31,31,0,f,0.00100000004749745
美佳子,2,2,0,f,0.044897086918354
美加,9,9,0,f,8.60957527493156E-07
美加子,4,4,0,f,0.00201574829407036
美夏,4,4,0,f,0.00201574829407036
美花,3,3,0,f,0.00951321329921484
美華,4,4,0,f,0.00201574829407036
美賀,2,2,0,f,0.044897086918354
美海,2,2,0,f,0.044897086918354
美絵,9,9,0,f,8.60957527493156E-07
美喜,5,5,0,f,0.000427115563070402
美喜子,4,4,0,f,0.00201574829407036
美岐,2,2,0,f,0.044897086918354
美希,12,12,0,f,8.19047318856292E-09
美季,7,7,0,f,1.91762446775101E-05
美紀,55,54,1,f,0.00100000004749745
美紀子,14,14,0,f,3.67728375527676E-10
美貴,15,14,1,f,4.42507763764866E-09
美貴子,8,8,0,f,4.06324170398875E-06
美琴,2,2,0,f,0.044897086918354
美玖,2,2,0,f,0.044897086918354
美空,4,4,0,f,0.00201574829407036
美恵,24,24,0,f,0.00100000004749745
美恵子,29,29,0,f,0.00100000004749745
美結,2,2,0,f,0.044897086918354
美月,7,7,0,f,1.91762446775101E-05
美幸,52,51,1,f,0.00100000004749745
美江,10,10,0,f,1.82427712047684E-07
美江子,5,5,0,f,0.000427115563070402
美香,79,79,0,f,0.00100000004749745
美香子,7,7,0,f,1.91762446775101E-05
美佐,9,9,0,f,8.60957527493156E-07
美佐江,2,2,0,f,0.044897086918354
美佐子,24,24,0,f,0.00100000004749745
美佐代,2,2,0,f,0.044897086918354
美沙,11,11,0,f,3.86544840580427E-08
美沙子,2,2,0,f,0.044897086918354
美砂,2,2,0,f,0.044897086918354
美砂子,3,3,0,f,0.00951321329921484
美菜,2,2,0,f,0.044897086918354
美菜子,2,2,0,f,0.044897086918354
美咲,29,29,0,f,0.00100000004749745
美桜,4,4,0,f,0.00201574829407036
美子,13,13,0,f,1.73547376469685E-09
美枝,5,5,0,f,0.000427115563070402
美枝子,11,11,0,f,3.86544840580427E-08
美紗,2,2,0,f,0.044897086918354
美紗子,3,3,0,f,0.00951321329921484
美樹,55,53,2,f,0.00100000004749745
美樹子,3,3,0,f,0.00951321329921484
美重子,2,2,0,f,0.044897086918354
美春,7,6,1,f,0.000518451153766364
美緒,14,14,0,f,3.67728375527676E-10
美織,3,3,0,f,0.00951321329921484
美晴,3,3,0,f,0.00951321329921484
美生,2,2,0,f,0.044897086918354
美雪,9,9,0,f,8.60957527493156E-07
美千子,5,5,0,f,0.000427115563070402
美千代,16,16,0,f,1.65099323101714E-11
美千留,2,2,0,f,0.044897086918354
美早,2,2,0,f,0.044897086918354
美代,6,6,0,f,9.05012275325134E-05
美代子,34,34,0,f,0.00100000004749745
美知子,6,6,0,f,9.05012275325134E-05
美知代,2,2,0,f,0.044897086918354
美智,3,3,0,f,0.00951321329921484
美智子,55,55,0,f,0.00100000004749745
美智枝,2,2,0,f,0.044897086918354
美智代,13,13,0,f,1.73547376469685E-09
美津江,2,2,0,f,0.044897086918354
美津子,13,13,0,f,1.73547376469685E-09
美典,2,1,1,b,0.378881573677063
美登里,3,3,0,f,0.00951321329921484
美都,4,4,0,f,0.00201574829407036
美奈,16,16,0,f,1.65099323101714E-11
美奈子,38,38,0,f,0.00100000004749745
美那,2,2,0,f,0.044897086918354
美南,2,2,0,f,0.044897086918354
美乃,2,2,0,f,0.044897086918354
美波,9,9,0,f,8.60957527493156E-07
美帆,11,11,0,f,3.86544840580427E-08
美帆子,3,3,0,f,0.00951321329921484
美妃,3,3,0,f,0.00951321329921484
美保,48,48,0,f,0.00100000004749745
美保子,9,9,0,f,8.60957527493156E-07
美穂,71,70,1,f,0.00100000004749745
美穂子,17,17,0,f,3.49827848980522E-12
美也子,8,8,0,f,4.06324170398875E-06
美弥,2,2,0,f,0.044897086918354
美弥子,7,7,0,f,1.91762446775101E-05
美優,8,8,0,f,4.06324170398875E-06
美友紀,2,2,0,f,0.044897086918354
美憂,2,2,0,f,0.044897086918354
美由希,3,3,0,f,0.00951321329921484
美由紀,34,34,0,f,0.00100000004749745
美由起,2,2,0,f,0.044897086918354
美来,3,3,0,f,0.00951321329921484
美里,19,19,0,f,1.57062514036244E-13
美輪,2,2,0,f,0.044897086918354
美玲,2,2,0,f,0.044897086918354
美鈴,16,16,0,f,1.65099323101714E-11
美麗,2,2,0,f,0.044897086918354
美和,43,42,1,f,0.00100000004749745
美和子,25,25,0,f,0.00100000004749745
百花,2,2,0,f,0.044897086918354
百合,5,5,0,f,0.000427115563070402
百合香,2,2,0,f,0.044897086918354
百合子,20,20,0,f,3.32798702875128E-14
百代,2,2,0,f,0.044897086918354
敏,35,0,35,m,0.00300000002607703
敏恵,3,3,0,f,0.00951321329921484
敏宏,13,0,13,m,0.0452515780925751
敏幸,18,0,18,m,0.0137584581971169
敏弘,25,0,25,m,0.00999999977648258
敏江,5,5,0,f,0.000427115563070402
敏行,26,0,26,m,0.00899999961256981
敏子,11,11,0,f,3.86544840580427E-08
敏男,14,0,14,m,0.0356632508337498
敏之,44,0,44,m,0.00100000004749745
敏美,9,3,6,b,0.293646693229675
敏彦,28,0,28,m,0.00700000021606684
敏夫,38,0,38,m,0.0020000000949949
敏明,22,0,22,m,0.00530784949660301
敏雄,21,0,21,m,0.00673490390181541
敏郎,24,0,24,m,0.0120000001043081
富士子,5,5,0,f,0.000427115563070402
富士美,4,3,1,f,0.0320056080818176
富子,5,5,0,f,0.000427115563070402
富美,2,2,0,f,0.044897086918354
富美子,21,21,0,f,7.05164923577983E-15
富美代,2,2,0,f,0.044897086918354
扶美子,2,2,0,f,0.044897086918354
芙美,3,3,0,f,0.00951321329921484
武,92,0,92,m,0.00100000004749745
武司,28,0,28,m,0.00700000021606684
武史,47,0,47,m,0.00100000004749745
武士,24,0,24,m,0.0120000001043081
武子,2,2,0,f,0.044897086918354
武志,87,0,87,m,0.00100000004749745
武彦,31,0,31,m,0.00499999988824129
武夫,16,0,16,m,0.0221511032432318
舞,28,28,0,f,0.00100000004749745
舞香,3,3,0,f,0.00951321329921484
舞子,5,5,0,f,0.000427115563070402
楓,15,12,3,f,1.94184826796118E-06
福子,2,2,0,f,0.044897086918354
福美,2,1,1,b,0.378881573677063
文,9,8,1,f,2.96815142064588E-05
文佳,2,2,0,f,0.044897086918354
文恵,7,7,0,f,1.91762446775101E-05
文江,6,6,0,f,9.05012275325134E-05
文香,6,6,0,f,9.05012275325134E-05
文菜,2,2,0,f,0.044897086918354
文子,40,40,0,f,0.00100000004749745
文枝,3,3,0,f,0.00951321329921484
文昭,13,0,13,m,0.0452515780925751
文代,3,3,0,f,0.00951321329921484
文男,13,0,13,m,0.0452515780925751
文乃,2,2,0,f,0.044897086918354
文美,5,5,0,f,0.000427115563070402
文彦,34,0,34,m,0.00300000002607703
文夫,17,0,17,m,0.0174575205892324
文明,14,0,14,m,0.0356632508337498
文雄,27,0,27,m,0.00800000037997961
文葉,2,2,0,f,0.044897086918354
米子,2,2,0,f,0.044897086918354
碧,9,8,1,f,2.96815142064588E-05
勉,134,0,134,m,0.00100000004749745
保,42,0,42,m,0.00100000004749745
保子,5,5,0,f,0.000427115563070402
保美,2,1,1,b,0.378881573677063
歩,52,15,37,b,0.899999976158142
歩惟,2,2,0,f,0.044897086918354
歩実,3,3,0,f,0.00951321329921484
歩美,11,11,0,f,3.86544840580427E-08
穂,5,2,3,b,0.287234365940094
穂花,2,2,0,f,0.044897086918354
穂南,2,2,0,f,0.044897086918354
峰子,7,7,0,f,1.91762446775101E-05
方子,2,2,0,f,0.044897086918354
朋恵,3,3,0,f,0.00951321329921484
朋宏,17,0,17,m,0.0174575205892324
朋香,2,2,0,f,0.044897086918354
朋子,71,71,0,f,0.00100000004749745
朋実,3,1,2,b,0.510489940643311
朋代,7,7,0,f,1.91762446775101E-05
朋之,14,0,14,m,0.0356632508337498
朋美,14,14,0,f,3.67728375527676E-10
法子,15,15,0,f,7.79177139476062E-11
芳,4,2,2,b,0.199324056506157
芳恵,5,5,0,f,0.000427115563070402
芳江,5,5,0,f,0.000427115563070402
芳子,14,14,0,f,3.67728375527676E-10
芳枝,3,3,0,f,0.00951321329921484
芳樹,15,0,15,m,0.0281065888702869
芳美,3,2,1,b,0.115664832293987
芳彦,17,0,17,m,0.0174575205892324
芳惠,2,2,0,f,0.044897086918354
萌,12,11,1,f,3.7375860983957E-07
萌花,2,2,0,f,0.044897086918354
萌絵,3,3,0,f,0.00951321329921484
萌香,2,2,0,f,0.044897086918354
萌子,3,3,0,f,0.00951321329921484
萌美,3,3,0,f,0.00951321329921484
萌々香,2,2,0,f,0.044897086918354
豊,168,1,167,m,0.00100000004749745
豊子,10,10,0,f,1.82427712047684E-07
豊美,4,1,3,b,0.614211916923523
邦子,11,11,0,f,3.86544840580427E-08
邦男,13,0,13,m,0.0452515780925751
邦彦,46,0,46,m,0.00100000004749745
邦夫,24,0,24,m,0.0120000001043081
邦明,14,0,14,m,0.0356632508337498
邦雄,13,0,13,m,0.0452515780925751
房子,8,8,0,f,4.06324170398875E-06
望,46,16,30,f,0.025000000372529
望美,2,1,1,b,0.378881573677063
望未,3,3,0,f,0.00951321329921484
牧,5,4,1,f,0.00837027933448553
牧子,5,5,0,f,0.000427115563070402
睦,23,9,14,f,0.0385688915848732
睦月,3,2,1,b,0.115664832293987
睦子,10,10,0,f,1.82427712047684E-07
睦実,2,2,0,f,0.044897086918354
睦美,18,17,1,f,5.03677967389482E-11
磨衣子,2,2,0,f,0.044897086918354
麻衣,27,27,0,f,0.00100000004749745
麻衣子,25,25,0,f,0.00100000004749745
麻央,5,2,3,b,0.287234365940094
麻希,3,3,0,f,0.00951321329921484
麻紀,13,13,0,f,1.73547376469685E-09
麻紀子,7,7,0,f,1.91762446775101E-05
麻貴,3,3,0,f,0.00951321329921484
麻起子,2,2,0,f,0.044897086918354
麻琴,3,3,0,f,0.00951321329921484
麻結,2,2,0,f,0.044897086918354
麻湖,2,2,0,f,0.044897086918354
麻菜,2,2,0,f,0.044897086918354
麻子,18,18,0,f,7.41247883385976E-13
麻実,3,3,0,f,0.00951321329921484
麻代,2,2,0,f,0.044897086918354
麻奈美,4,4,0,f,0.00201574829407036
麻乃,2,2,0,f,0.044897086918354
麻帆,2,2,0,f,0.044897086918354
麻美,29,29,0,f,0.00100000004749745
麻未,2,2,0,f,0.044897086918354
麻耶,2,2,0,f,0.044897086918354
麻弥,3,3,0,f,0.00951321329921484
麻友,3,3,0,f,0.00951321329921484
麻友美,5,5,0,f,0.000427115563070402
麻由,5,5,0,f,0.000427115563070402
麻由子,5,5,0,f,0.000427115563070402
麻由美,6,6,0,f,9.05012275325134E-05
麻祐子,2,2,0,f,0.044897086918354
麻利子,4,4,0,f,0.00201574829407036
麻理,5,5,0,f,0.000427115563070402
麻理子,5,5,0,f,0.000427115563070402
麻里,20,20,0,f,3.32798702875128E-14
麻里子,7,7,0,f,1.91762446775101E-05
麻里奈,2,2,0,f,0.044897086918354
麻莉,2,2,0,f,0.044897086918354
末子,3,3,0,f,0.00951321329921484
繭,2,2,0,f,0.044897086918354
繭子,2,2,0,f,0.044897086918354
万希子,2,2,0,f,0.044897086918354
万紀,2,2,0,f,0.044897086918354
万紀子,2,2,0,f,0.044897086918354
万由子,2,2,0,f,0.044897086918354
万葉,2,1,1,b,0.378881573677063
万里,2,1,1,b,0.378881573677063
万里子,9,9,0,f,8.60957527493156E-07
万里奈,2,2,0,f,0.044897086918354
満,68,1,67,m,0.00100000004749745
満輝,2,1,1,b,0.378881573677063
満江,2,2,0,f,0.044897086918354
満子,2,2,0,f,0.044897086918354
満代,3,3,0,f,0.00951321329921484
満智子,3,3,0,f,0.00951321329921484
満里奈,2,2,0,f,0.044897086918354
未羽,2,2,0,f,0.044897086918354
未央,7,6,1,f,0.000518451153766364
未希,2,2,0,f,0.044897086918354
未紗,2,2,0,f,0.044897086918354
未樹,3,2,1,b,0.115664832293987
未来,19,18,1,f,1.12565842064205E-11
未来子,3,3,0,f,0.00951321329921484
未侑,2,2,0,f,0.044897086918354
未來,2,2,0,f,0.044897086918354
岬,6,4,2,f,0.0208904650062323
稔,116,0,116,m,0.00100000004749745
稔子,4,4,0,f,0.00201574829407036
妙,4,4,0,f,0.00201574829407036
妙子,33,33,0,f,0.00100000004749745
民子,2,2,0,f,0.044897086918354
務,22,0,22,m,0.00530784949660301
夢,3,3,0,f,0.00951321329921484
名津美,2,2,0,f,0.044897086918354
名保子,2,2,0,f,0.044897086918354
明,131,2,129,m,0.00100000004749745
明音,3,3,0,f,0.00951321329921484
明華,3,3,0,f,0.00951321329921484
明希,4,2,2,b,0.199324056506157
明紀,2,1,1,b,0.378881573677063
明宏,21,0,21,m,0.00673490390181541
明広,15,0,15,m,0.0281065888702869
明弘,26,0,26,m,0.00899999961256981
明香,8,8,0,f,4.06324170398875E-06
明香里,2,2,0,f,0.044897086918354
明菜,2,2,0,f,0.044897086918354
明子,81,81,0,f,0.00100000004749745
明人,16,0,16,m,0.0221511032432318
明代,4,4,0,f,0.00201574829407036
明男,15,0,15,m,0.0281065888702869
明奈,2,2,0,f,0.044897086918354
明日佳,3,3,0,f,0.00951321329921484
明日香,23,23,0,f,3.16598495780335E-16
明美,77,77,0,f,0.00100000004749745
明彦,60,0,60,m,0.00100000004749745
明穂,2,1,1,b,0.378881573677063
明里,3,3,0,f,0.00951321329921484
明莉,3,3,0,f,0.00951321329921484
茂,144,0,144,m,0.00100000004749745
茂子,5,5,0,f,0.000427115563070402
茂樹,78,0,78,m,0.00100000004749745
茂美,9,5,4,f,0.0249415636062622
茂雄,29,0,29,m,0.00600000005215406
猛,59,0,59,m,0.00100000004749745
木の実,2,2,0,f,0.044897086918354
紋,3,3,0,f,0.00951321329921484
紋子,2,2,0,f,0.044897086918354
野乃佳,2,2,0,f,0.044897086918354
弥生,31,30,1,f,0.00100000004749745
靖,69,0,69,m,0.00100000004749745
靖恵,2,2,0,f,0.044897086918354
靖史,13,0,13,m,0.0452515780925751
靖子,27,27,0,f,0.00100000004749745
靖枝,2,2,0,f,0.044897086918354
靖之,15,0,15,m,0.0281065888702869
諭,28,0,28,m,0.00700000021606684
唯,16,11,5,f,5.75905469304416E-05
佑,20,0,20,m,0.00854563154280186
佑佳,2,2,0,f,0.044897086918354
佑介,27,0,27,m,0.00800000037997961
佑希,2,2,0,f,0.044897086918354
佑季,2,1,1,b,0.378881573677063
佑香,2,2,0,f,0.044897086918354
佑子,2,2,0,f,0.044897086918354
佑実,2,2,0,f,0.044897086918354
佑樹,14,0,14,m,0.0356632508337498
佑太,17,0,17,m,0.0174575205892324
佑美,4,4,0,f,0.00201574829407036
佑輔,15,0,15,m,0.0281065888702869
優,84,10,74,m,0.0379999987781048
優依,3,3,0,f,0.00951321329921484
優衣,6,6,0,f,9.05012275325134E-05
優一,19,0,19,m,0.0108431875705719
優羽,2,1,1,b,0.378881573677063
優花,12,12,0,f,8.19047318856292E-09
優介,20,0,20,m,0.00854563154280186
優希,18,7,11,b,0.0672688782215118
優紀,7,4,3,f,0.0406250469386578
優貴,16,2,14,b,0.309579998254776
優空,3,1,2,b,0.510489940643311
優恵,2,2,0,f,0.044897086918354
優香,4,4,0,f,0.00201574829407036
優子,87,87,0,f,0.00100000004749745
優樹,14,0,14,m,0.0356632508337498
優心,4,2,2,b,0.199324056506157
優真,6,1,5,b,0.626161813735962
優人,11,1,10,b,0.288318574428558
優太,34,0,34,m,0.00300000002607703
優奈,6,6,0,f,9.05012275325134E-05
優美,6,6,0,f,9.05012275325134E-05
優美子,8,8,0,f,4.06324170398875E-06
優理子,2,2,0,f,0.044897086918354
優里,7,7,0,f,1.91762446775101E-05
勇,58,0,58,m,0.00100000004749745
勇一,23,0,23,m,0.00418317271396518
勇介,20,0,20,m,0.00854563154280186
勇輝,17,0,17,m,0.0174575205892324
勇次,23,0,23,m,0.00418317271396518
勇樹,32,0,32,m,0.00400000018998981
勇人,53,0,53,m,0.00100000004749745
勇太,27,0,27,m,0.00800000037997961
友,6,1,5,b,0.626161813735962
友英,3,1,2,b,0.510489940643311
友佳子,2,2,0,f,0.044897086918354
友加里,2,2,0,f,0.044897086918354
友希,9,4,5,b,0.102163895964622
友紀,39,26,13,f,0.00100000004749745
友紀子,15,15,0,f,7.79177139476062E-11
友貴,14,3,11,b,0.59551203250885
友恵,2,2,0,f,0.044897086918354
友見,3,2,1,b,0.115664832293987
友宏,13,0,13,m,0.0452515780925751
友江,2,2,0,f,0.044897086918354
友香,15,15,0,f,7.79177139476062E-11
友香子,3,3,0,f,0.00951321329921484
友菜,2,2,0,f,0.044897086918354
友子,24,24,0,f,0.00100000004749745
友樹,16,0,16,m,0.0221511032432318
友美,36,36,0,f,0.00100000004749745
友美恵,2,2,0,f,0.044897086918354
友美子,7,7,0,f,1.91762446775101E-05
友彦,16,0,16,m,0.0221511032432318
友保,2,1,1,b,0.378881573677063
友麻,2,1,1,b,0.378881573677063
友也,14,0,14,m,0.0356632508337498
友梨,6,6,0,f,9.05012275325134E-05
友理,2,2,0,f,0.044897086918354
友里,15,15,0,f,7.79177139476062E-11
友里恵,3,3,0,f,0.00951321329921484
友和,17,0,17,m,0.0174575205892324
悠,33,10,23,b,0.899999976158142
悠介,24,0,24,m,0.0120000001043081
悠希,10,2,8,b,0.641677737236023
悠紀,4,1,3,b,0.614211916923523
悠紀子,2,2,0,f,0.044897086918354
悠貴,13,1,12,b,0.203412413597107
悠香,3,3,0,f,0.00951321329921484
悠菜,2,2,0,f,0.044897086918354
悠子,7,7,0,f,1.91762446775101E-05
悠太,20,0,20,m,0.00854563154280186
悠理,4,2,2,b,0.199324056506157
悠里,7,5,2,f,0.00608952762559056
有,10,1,9,b,0.340981245040894
有加,5,5,0,f,0.000427115563070402
有加里,2,2,0,f,0.044897086918354
有希,12,11,1,f,3.7375860983957E-07
有希子,6,6,0,f,9.05012275325134E-05
有紀,25,25,0,f,0.00100000004749745
有紀子,8,8,0,f,4.06324170398875E-06
有記,3,1,2,b,0.510489940643311
有貴,2,1,1,b,0.378881573677063
有香,9,9,0,f,8.60957527493156E-07
有香子,3,3,0,f,0.00951321329921484
有沙,3,3,0,f,0.00951321329921484
有子,9,9,0,f,8.60957527493156E-07
有紗,2,2,0,f,0.044897086918354
有樹,3,1,2,b,0.510489940643311
有生,4,1,3,b,0.614211916923523
有美,12,12,0,f,8.19047318856292E-09
有美子,6,6,0,f,9.05012275325134E-05
有理,5,5,0,f,0.000427115563070402
有理子,2,2,0,f,0.044897086918354
有里,10,9,1,f,6.96772576702642E-06
柚花,2,2,0,f,0.044897086918354
柚希,2,2,0,f,0.044897086918354
柚葉,3,3,0,f,0.00951321329921484
由,5,3,2,b,0.0674585998058319
由依,4,4,0,f,0.00201574829407036
由衣,8,8,0,f,4.06324170398875E-06
由佳,39,39,0,f,0.00100000004749745
由佳子,6,6,0,f,9.05012275325134E-05
由佳理,5,5,0,f,0.000427115563070402
由佳里,3,3,0,f,0.00951321329921484
由加利,2,2,0,f,0.044897086918354
由加理,3,3,0,f,0.00951321329921484
由加里,8,8,0,f,4.06324170398875E-06
由夏,5,5,0,f,0.000427115563070402
由花,2,2,0,f,0.044897086918354
由華,8,8,0,f,4.06324170398875E-06
由希,2,2,0,f,0.044897086918354
由希子,11,11,0,f,3.86544840580427E-08
由季,4,3,1,f,0.0320056080818176
由季子,4,4,0,f,0.00201574829407036
由紀,48,48,0,f,0.00100000004749745
由紀江,2,2,0,f,0.044897086918354
由紀子,52,52,0,f,0.00100000004749745
由紀枝,2,2,0,f,0.044897086918354
由紀美,2,2,0,f,0.044897086918354
由記子,2,2,0,f,0.044897086918354
由貴,7,7,0,f,1.91762446775101E-05
由貴子,8,8,0,f,4.06324170398875E-06
由起,2,2,0,f,0.044897086918354
由起子,10,10,0,f,1.82427712047684E-07
由恵,5,5,0,f,0.000427115563070402
由江,2,2,0,f,0.044897086918354
由香,33,33,0,f,0.00100000004749745
由香子,5,5,0,f,0.000427115563070402
由香利,4,4,0,f,0.00201574829407036
由香理,3,3,0,f,0.00951321329921484
由香里,17,17,0,f,3.49827848980522E-12
由菜,4,4,0,f,0.00201574829407036
由子,6,6,0,f,9.05012275325134E-05
由実,7,7,0,f,1.91762446775101E-05
由実子,3,3,0,f,0.00951321329921484
由樹,6,1,5,b,0.626161813735962
由樹子,2,2,0,f,0.044897086918354
由奈,4,4,0,f,0.00201574829407036
由美,78,78,0,f,0.00100000004749745
由美香,3,3,0,f,0.00951321329921484
由美子,106,106,0,f,0.00100000004749745
由布,2,2,0,f,0.044897086918354
由弥,3,2,1,b,0.115664832293987
由利,2,2,0,f,0.044897086918354
由利恵,2,2,0,f,0.044897086918354
由利子,5,5,0,f,0.000427115563070402
由梨,2,2,0,f,0.044897086918354
由理,6,6,0,f,9.05012275325134E-05
由理子,2,2,0,f,0.044897086918354
由里,9,9,0,f,8.60957527493156E-07
由里子,5,5,0,f,0.000427115563070402
由莉,3,3,0,f,0.00951321329921484
祐,21,1,20,m,0.0447601974010468
祐一,53,0,53,m,0.00100000004749745
祐一郎,17,0,17,m,0.0174575205892324
祐佳,3,3,0,f,0.00951321329921484
祐加,3,3,0,f,0.00951321329921484
祐介,85,0,85,m,0.00100000004749745
祐希,12,3,9,b,0.483409285545349
祐紀,9,1,8,b,0.401120543479919
祐貴,16,0,16,m,0.0221511032432318
祐月,2,2,0,f,0.044897086918354
祐司,43,0,43,m,0.00100000004749745
祐子,62,62,0,f,0.00100000004749745
祐治,21,0,21,m,0.00673490390181541
祐樹,41,0,41,m,0.00100000004749745
祐太,38,0,38,m,0.0020000000949949
祐二,45,0,45,m,0.00100000004749745
祐美,10,10,0,f,1.82427712047684E-07
祐美子,7,7,0,f,1.91762446775101E-05
祐輔,43,0,43,m,0.00100000004749745
祐巳,2,2,0,f,0.044897086918354
祐也,18,0,18,m,0.0137584581971169
裕,94,1,93,m,0.00100000004749745
裕一,82,0,82,m,0.00100000004749745
裕佳,4,3,1,f,0.0320056080818176
裕加里,2,2,0,f,0.044897086918354
裕夏,3,3,0,f,0.00951321329921484
裕介,75,0,75,m,0.00100000004749745
裕希,7,1,6,b,0.544257760047913
裕紀,20,1,19,b,0.0544967465102673
裕貴,39,0,39,m,0.0020000000949949
裕幸,21,0,21,m,0.00673490390181541
裕行,19,0,19,m,0.0108431875705719
裕香,4,4,0,f,0.00201574829407036
裕香子,2,2,0,f,0.044897086918354
裕司,86,0,86,m,0.00100000004749745
裕史,35,0,35,m,0.00300000002607703
裕士,18,0,18,m,0.0137584581971169
裕子,188,188,0,f,0.00100000004749745
裕次,18,0,18,m,0.0137584581971169
裕治,18,0,18,m,0.0137584581971169
裕実,2,2,0,f,0.044897086918354
裕樹,57,0,57,m,0.00100000004749745
裕章,13,0,13,m,0.0452515780925751
裕人,18,0,18,m,0.0137584581971169
裕太,47,0,47,m,0.00100000004749745
裕代,2,2,0,f,0.044897086918354
裕二,66,0,66,m,0.00100000004749745
裕之,119,0,119,m,0.00100000004749745
裕美,65,65,0,f,0.00100000004749745
裕美子,20,20,0,f,3.32798702875128E-14
裕巳,4,1,3,b,0.614211916923523
裕明,14,0,14,m,0.0356632508337498
裕也,41,0,41,m,0.00100000004749745
裕理,2,1,1,b,0.378881573677063
雄,20,0,20,m,0.00854563154280186
雄一,98,0,98,m,0.00100000004749745
雄一郎,54,0,54,m,0.00100000004749745
雄介,37,0,37,m,0.00300000002607703
雄基,13,0,13,m,0.0452515780925751
雄貴,17,0,17,m,0.0174575205892324
雄三,22,0,22,m,0.00530784949660301
雄司,19,0,19,m,0.0108431875705719
雄樹,13,0,13,m,0.0452515780925751
雄太,57,0,57,m,0.00100000004749745
雄大,48,0,48,m,0.00100000004749745
雄二,55,0,55,m,0.00100000004749745
雄美,2,1,1,b,0.378881573677063
雄也,15,0,15,m,0.0281065888702869
夕佳,2,1,1,b,0.378881573677063
夕紀子,2,2,0,f,0.044897086918354
夕貴,3,3,0,f,0.00951321329921484
夕香里,2,2,0,f,0.044897086918354
夕子,5,5,0,f,0.000427115563070402
誉子,3,3,0,f,0.00951321329921484
容子,30,30,0,f,0.00100000004749745
庸子,4,4,0,f,0.00201574829407036
曜,2,1,1,b,0.378881573677063
曜子,4,4,0,f,0.00201574829407036
洋,114,0,114,m,0.00100000004749745
洋一,125,0,125,m,0.00100000004749745
洋一郎,22,0,22,m,0.00530784949660301
洋介,55,0,55,m,0.00100000004749745
洋行,15,0,15,m,0.0281065888702869
洋史,14,0,14,m,0.0356632508337498
洋子,89,89,0,f,0.00100000004749745
洋志,13,0,13,m,0.0452515780925751
洋樹,19,0,19,m,0.0108431875705719
洋二,26,0,26,m,0.00899999961256981
洋之,20,0,20,m,0.00854563154280186
洋美,16,15,1,f,9.99034521775855E-10
洋平,68,0,68,m,0.00100000004749745
洋輔,16,0,16,m,0.0221511032432318
葉月,9,9,0,f,8.60957527493156E-07
葉子,21,21,0,f,7.05164923577983E-15
蓉子,2,2,0,f,0.044897086918354
要,34,0,34,m,0.00300000002607703
遥,15,13,2,f,1.17608223604293E-07
遥香,7,7,0,f,1.91762446775101E-05
遥菜,3,3,0,f,0.00951321329921484
遥奈,2,2,0,f,0.044897086918354
陽,26,2,24,b,0.0939999967813492
陽一,65,0,65,m,0.00100000004749745
陽一郎,18,0,18,m,0.0137584581971169
陽介,68,0,68,m,0.00100000004749745
陽希,2,1,1,b,0.378881573677063
陽菜,12,12,0,f,8.19047318856292E-09
陽子,153,153,0,f,0.00100000004749745
陽代,2,2,0,f,0.044897086918354
陽平,47,0,47,m,0.00100000004749745
翼,64,0,64,m,0.00100000004749745
来美,2,2,0,f,0.044897086918354
来夢,2,2,0,f,0.044897086918354
頼子,3,3,0,f,0.00951321329921484
藍,5,5,0,f,0.000427115563070402
藍子,2,2,0,f,0.044897086918354
